,clientnum,customer_status,age,gender,dependencies,education_level,marital_status,income_category,card_category,months_on_book,no_of_products,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,age_bracket,utilization_cat
8265,789289383,Existing Customer,42,M,3,Graduate,Single,$80K - $120K,Silver,31,2,2,3,34516.0,2120,14626,97,0.061,40s,Low
8268,713330133,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,19,2,3,2,5843.0,1346,13299,95,0.23,30s,Low
8269,714403983,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue,36,2,2,1,34427.0,1613,13545,112,0.047,40s,Low
8271,710362233,Existing Customer,48,M,3,Unknown,Unknown,$80K - $120K,Platinum,40,1,2,3,34516.0,1723,13853,98,0.05,40s,Low
8272,771484908,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516.0,1984,14969,96,0.057,30s,Low
8274,715694433,Existing Customer,51,M,1,Unknown,Single,$60K - $80K,Blue,22,2,3,3,4248.0,1177,13958,116,0.277,50s,Low
8275,793456983,Existing Customer,43,M,0,Post-Graduate,Single,$40K - $60K,Blue,37,1,2,3,7872.0,989,13746,104,0.126,40s,Low
8276,715518783,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,36,2,3,1,3882.0,2029,13980,128,0.523,40s,Medium
8277,779514558,Existing Customer,41,F,2,High School,Married,Less than $40K,Blue,24,1,1,1,7207.0,1645,13730,96,0.228,40s,Low
8278,720017958,Existing Customer,48,F,4,Unknown,Single,$40K - $60K,Blue,36,1,1,2,6121.0,1679,14224,117,0.274,40s,Low
8280,719039283,Existing Customer,32,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,3535.0,1964,14080,85,0.556,30s,Medium
8283,716159958,Existing Customer,49,M,2,Unknown,Married,$60K - $80K,Blue,36,2,1,2,6224.0,1329,14238,93,0.214,40s,Low
8284,712195383,Existing Customer,37,F,0,Doctorate,Single,Less than $40K,Blue,36,2,2,3,9178.0,1585,14932,110,0.173,30s,Low
8285,822885033,Existing Customer,31,M,1,High School,Married,$60K - $80K,Blue,24,2,1,3,4328.0,1493,14731,120,0.345,30s,Medium
8286,716543433,Existing Customer,52,M,2,College,Married,$80K - $120K,Blue,36,1,2,2,9959.0,1049,15195,99,0.105,50s,Low
8287,717403158,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Blue,47,1,2,2,9634.0,2076,14218,102,0.215,60s,Low
8288,826065258,Existing Customer,35,F,2,Unknown,Divorced,Unknown,Blue,31,2,2,2,19033.0,1555,16033,116,0.082,30s,Low
8289,709397508,Existing Customer,48,M,1,Uneducated,Married,$60K - $80K,Blue,39,2,3,1,8624.0,1709,15738,111,0.198,40s,Low
8292,713542908,Existing Customer,31,M,2,Graduate,Single,Less than $40K,Blue,19,1,2,3,5871.0,1829,15645,117,0.312,30s,Medium
8294,713671158,Existing Customer,46,M,2,Uneducated,Single,$120K +,Blue,32,2,3,1,34516.0,2328,15754,121,0.067,40s,Low
8295,802449933,Existing Customer,29,M,1,Uneducated,Married,$40K - $60K,Blue,23,1,3,1,8147.0,1750,14912,114,0.215,20s,Low
8296,716723658,Existing Customer,37,F,2,Post-Graduate,Single,Less than $40K,Blue,28,1,3,1,3525.0,1519,13625,110,0.431,30s,Medium
8297,710451708,Existing Customer,32,M,1,Graduate,Married,$40K - $60K,Blue,24,1,1,2,9711.0,972,14926,115,0.1,30s,Low
8298,809540733,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,47,1,1,1,11358.0,1425,14327,92,0.125,50s,Low
8299,716372358,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,47,1,2,1,6765.0,0,14133,124,0.0,50s,Low
8301,710262408,Existing Customer,29,M,1,Graduate,Married,$80K - $120K,Silver,36,1,2,1,34516.0,1666,13971,116,0.048,20s,Low
8302,771244383,Existing Customer,52,F,1,College,Unknown,Less than $40K,Blue,39,1,2,1,8506.0,0,14289,113,0.0,50s,Low
8303,710405808,Existing Customer,48,M,2,Graduate,Divorced,Less than $40K,Blue,36,1,3,2,3442.0,1229,14618,100,0.357,40s,Medium
8304,715542783,Existing Customer,33,F,2,Graduate,Married,Less than $40K,Blue,24,1,3,2,3731.0,0,13234,92,0.0,30s,Low
8305,788908308,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,32,2,3,2,5972.0,0,14227,116,0.0,40s,Low
8306,789394833,Existing Customer,47,M,2,Unknown,Divorced,$80K - $120K,Blue,37,1,2,2,21714.0,1969,13270,104,0.091,40s,Low
8307,710237283,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,38,2,1,1,9546.0,960,14211,111,0.101,50s,Low
8308,823837158,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,40,1,3,1,9199.0,1230,15367,123,0.134,40s,Low
8309,712123008,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,31,2,3,1,13381.0,1845,14532,116,0.138,40s,Low
8310,711727083,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,36,2,1,3,2833.0,1622,14341,101,0.573,50s,Medium
8311,720033033,Existing Customer,53,F,2,Post-Graduate,Single,Unknown,Blue,41,2,2,3,15101.0,1396,13545,96,0.092,50s,Low
8312,787723758,Existing Customer,58,F,3,Unknown,Married,Less than $40K,Blue,48,2,1,2,3603.0,1465,14235,101,0.407,50s,Medium
8313,770926158,Existing Customer,51,F,0,Doctorate,Single,Less than $40K,Blue,38,2,2,2,4132.0,2517,13820,129,0.609,50s,Medium
8314,711360783,Existing Customer,39,F,0,College,Single,Less than $40K,Blue,36,1,2,2,4366.0,1870,15451,127,0.428,30s,Medium
8315,708285108,Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,36,1,1,2,6128.0,2239,13505,116,0.365,40s,Medium
8317,718096608,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,30,1,2,3,6882.0,1930,13836,113,0.28,40s,Low
8318,719094333,Existing Customer,46,M,4,Uneducated,Married,$80K - $120K,Blue,33,1,2,1,13490.0,1567,13159,105,0.116,40s,Low
8319,813764283,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,34,2,1,2,17978.0,1820,15657,114,0.101,30s,Low
8320,713398158,Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,30,2,2,2,3821.0,1673,15005,89,0.438,40s,Medium
8321,711227883,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,21,2,3,3,3624.0,1641,15824,121,0.453,40s,Medium
8322,810040908,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,37,1,3,1,3787.0,824,16220,120,0.218,40s,Low
8323,772640808,Existing Customer,38,F,1,College,Single,Less than $40K,Blue,28,2,2,2,4623.0,1366,14730,118,0.295,30s,Low
8324,784907658,Existing Customer,36,M,2,High School,Married,$80K - $120K,Blue,30,2,1,2,4343.0,2220,14463,119,0.511,30s,Medium
8325,794692158,Existing Customer,43,F,3,High School,Unknown,$40K - $60K,Silver,25,1,2,1,17328.0,0,15367,105,0.0,40s,Low
8326,718383183,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,39,2,1,1,3803.0,2437,14397,117,0.641,50s,Medium
8327,721156758,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,44,1,2,1,23889.0,603,13360,124,0.025,50s,Low
8328,811793433,Existing Customer,50,F,3,Graduate,Divorced,Unknown,Silver,45,2,1,2,34516.0,2381,15071,103,0.069,50s,Low
8330,719420058,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,26,1,2,1,11782.0,2177,16605,110,0.185,40s,Low
8331,809459733,Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,38,2,1,2,3220.0,0,13339,90,0.0,40s,Low
8332,798783858,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,42,2,1,1,9742.0,2517,13082,92,0.258,40s,Low
8334,721294533,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,34,1,1,1,34516.0,738,15143,121,0.021,40s,Low
8335,718425333,Existing Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,32,1,1,3,26819.0,1657,14450,111,0.062,40s,Low
8337,714637908,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,36,2,2,1,7940.0,1669,15445,118,0.21,40s,Low
8338,712341933,Existing Customer,39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,3,2,34516.0,1662,13578,105,0.048,30s,Low
8339,708332808,Existing Customer,47,M,2,Uneducated,Married,$40K - $60K,Blue,39,2,2,2,3471.0,0,14381,115,0.0,40s,Low
8341,766649283,Existing Customer,49,F,3,Graduate,Divorced,Unknown,Blue,42,2,2,3,14072.0,1917,13432,107,0.136,40s,Low
8342,817951083,Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Silver,53,1,3,3,15928.0,1527,14678,125,0.096,50s,Low
8344,713655108,Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,45,2,3,1,9752.0,1423,14220,108,0.146,60s,Low
8345,714560358,Existing Customer,53,M,1,Unknown,Single,$40K - $60K,Blue,45,1,2,1,3234.0,1514,13803,100,0.468,50s,Medium
8347,710603958,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,36,2,1,3,3090.0,0,14198,101,0.0,40s,Low
8349,713810658,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,1,2,3,3384.0,799,13152,100,0.236,40s,Low
8350,721519908,Existing Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,1,2,1,3640.0,1419,13306,99,0.39,20s,Medium
8351,712025958,Existing Customer,42,M,4,Uneducated,Married,$80K - $120K,Silver,35,1,2,3,34516.0,1420,14672,110,0.041,40s,Low
8352,794740458,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Silver,39,1,2,3,10186.0,1608,14023,106,0.158,40s,Low
8353,709814883,Existing Customer,45,F,2,High School,Single,Less than $40K,Platinum,36,1,3,1,15987.0,2262,15513,127,0.141,40s,Low
8356,710106933,Existing Customer,32,M,2,Uneducated,Single,$80K - $120K,Silver,20,2,3,3,34516.0,2136,14667,119,0.062,30s,Low
8357,716655858,Existing Customer,38,M,2,High School,Single,$80K - $120K,Blue,31,1,3,2,34516.0,0,14036,99,0.0,30s,Low
8358,778260108,Existing Customer,50,F,4,Unknown,Married,$40K - $60K,Blue,41,1,2,2,4268.0,1509,14351,112,0.354,50s,Medium
8359,713986908,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40,2,3,2,10748.0,1084,16541,126,0.101,50s,Low
8362,713868033,Existing Customer,53,M,1,College,Married,$80K - $120K,Silver,36,2,2,2,34516.0,1484,16373,114,0.043,50s,Low
8364,779067408,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,27,1,3,1,13056.0,1890,14280,102,0.145,40s,Low
8365,712231308,Existing Customer,60,M,0,Graduate,Single,Less than $40K,Silver,47,1,1,3,14002.0,1413,13849,128,0.101,60s,Low
8369,713462508,Existing Customer,55,F,2,Graduate,Married,Unknown,Blue,41,1,1,1,3591.0,1760,13289,121,0.49,50s,Medium
8371,717283008,Existing Customer,44,F,4,Graduate,Single,Unknown,Blue,36,2,1,2,7469.0,1378,15225,108,0.184,40s,Low
8372,793449333,Existing Customer,54,M,2,Graduate,Divorced,$80K - $120K,Blue,48,2,3,2,29974.0,2114,15190,115,0.071,50s,Low
8373,710873583,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,48,2,3,2,20724.0,2221,14215,109,0.107,50s,Low
8374,718486608,Existing Customer,53,M,2,High School,Single,$120K +,Blue,36,2,2,2,21079.0,1431,13930,96,0.068,50s,Low
8375,716748483,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,3720.0,1569,16208,129,0.422,50s,Medium
8377,711160233,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,19,2,3,1,12024.0,0,14551,105,0.0,30s,Low
8379,709615458,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,44,2,1,3,34516.0,862,15034,111,0.025,50s,Low
8380,719955558,Existing Customer,32,M,0,Unknown,Married,Less than $40K,Silver,24,2,2,3,11511.0,0,14436,123,0.0,30s,Low
8381,713072358,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Silver,31,2,1,3,34516.0,1356,12878,104,0.039,40s,Low
8382,721402233,Existing Customer,42,M,3,Uneducated,Married,$120K +,Blue,28,2,3,1,19192.0,1507,15615,125,0.079,40s,Low
8383,713691633,Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,1,1,1,3076.0,0,15514,123,0.0,20s,Low
8384,708866133,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,32,2,1,2,4196.0,1331,14545,116,0.317,40s,Medium
8385,757256358,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,38,1,3,3,3243.0,1580,15710,122,0.487,40s,Medium
8386,784868958,Existing Customer,56,F,1,High School,Married,Unknown,Blue,49,1,2,1,17542.0,2517,13939,138,0.143,50s,Low
8387,710845308,Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,36,2,2,1,32949.0,1190,14892,113,0.036,40s,Low
8388,719368533,Existing Customer,41,F,2,Doctorate,Married,Unknown,Silver,28,1,3,3,32250.0,1289,15785,100,0.04,40s,Low
8389,718337733,Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40,2,1,1,34516.0,1826,14994,121,0.053,50s,Low
8390,715132758,Existing Customer,52,F,2,College,Divorced,$40K - $60K,Gold,43,2,2,3,23981.0,2114,15281,100,0.088,50s,Low
8391,712556433,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,43,1,2,3,4090.0,1649,15497,92,0.403,50s,Medium
8392,718947558,Existing Customer,32,F,0,High School,Single,Unknown,Blue,21,2,3,1,4251.0,2295,15574,115,0.54,30s,Medium
8393,710303208,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,40,2,1,1,4119.0,2517,15215,121,0.611,50s,Medium
8394,711720408,Existing Customer,44,F,0,Unknown,Married,Less than $40K,Blue,34,1,3,3,9070.0,1273,15211,129,0.14,40s,Low
8396,718343058,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,40,1,2,3,5240.0,2517,14161,105,0.48,50s,Medium
8398,709013208,Existing Customer,40,M,2,Uneducated,Single,$80K - $120K,Blue,36,2,2,1,15594.0,1690,16101,127,0.108,40s,Low
8399,716004258,Existing Customer,45,M,4,High School,Single,$60K - $80K,Blue,35,1,1,3,8449.0,2092,17634,120,0.248,40s,Low
8400,717724233,Existing Customer,43,M,3,Unknown,Unknown,$80K - $120K,Blue,28,2,1,3,9959.0,734,16732,116,0.074,40s,Low
8401,719850933,Existing Customer,30,M,2,College,Single,$60K - $80K,Blue,36,1,3,3,4192.0,1734,13345,106,0.414,30s,Medium
8402,721211433,Existing Customer,42,M,4,Doctorate,Single,$60K - $80K,Blue,31,2,2,2,3322.0,0,13784,108,0.0,40s,Low
8403,721290708,Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,1,3,2,14217.0,1816,15554,99,0.128,50s,Low
8404,712107783,Existing Customer,49,M,4,College,Single,$60K - $80K,Blue,35,1,2,2,17350.0,1817,16132,118,0.105,40s,Low
8405,713560758,Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,2,3,3181.0,2087,13392,92,0.656,50s,Medium
8406,718579833,Existing Customer,39,F,3,Graduate,Unknown,Less than $40K,Blue,26,2,2,1,5325.0,2488,13674,101,0.467,30s,Medium
8408,770977833,Existing Customer,36,M,2,Graduate,Married,Less than $40K,Blue,23,2,2,3,3920.0,0,16500,102,0.0,30s,Low
8409,708721533,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,36,2,1,2,5158.0,1148,13113,128,0.223,50s,Low
8410,772300383,Existing Customer,57,F,2,Unknown,Married,$40K - $60K,Blue,46,3,1,3,5073.0,1533,13420,122,0.302,50s,Medium
8411,751155783,Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,40,2,1,3,4074.0,1868,15005,118,0.459,40s,Medium
8412,768457008,Existing Customer,27,M,1,Graduate,Single,$40K - $60K,Blue,21,2,3,1,10284.0,787,13355,92,0.077,20s,Low
8413,794494308,Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,23,3,4,3,34516.0,2070,13781,102,0.06,40s,Low
8415,716663808,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,3,3,1,3999.0,721,15443,102,0.18,50s,Low
8416,712912233,Existing Customer,50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3,4,1,3468.0,2221,14222,122,0.64,50s,Medium
8417,717992433,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,39,3,1,2,11900.0,1796,14666,101,0.151,50s,Low
8419,715600533,Existing Customer,61,M,0,Graduate,Single,$80K - $120K,Gold,50,3,3,3,34516.0,1357,13722,124,0.039,60s,Low
8422,709015833,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Silver,36,3,3,2,34516.0,0,12920,132,0.0,40s,Low
8423,718612758,Existing Customer,36,M,2,High School,Married,$120K +,Blue,36,3,1,2,34516.0,939,15552,107,0.027,30s,Low
8425,712206033,Existing Customer,55,M,1,Graduate,Married,$40K - $60K,Blue,36,2,1,2,3705.0,1355,16089,119,0.366,50s,Medium
8426,710904708,Existing Customer,56,F,1,High School,Married,Less than $40K,Blue,43,3,1,1,5319.0,921,15048,110,0.173,50s,Low
8427,711190233,Existing Customer,34,M,3,Graduate,Married,$40K - $60K,Blue,36,3,2,1,4549.0,990,13804,123,0.218,30s,Low
8428,710535708,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,39,2,3,1,15894.0,1293,14256,118,0.081,40s,Low
8431,719805183,Existing Customer,39,M,2,College,Married,Less than $40K,Blue,19,3,3,2,8848.0,961,15352,117,0.109,30s,Low
8432,721220583,Existing Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,41,3,1,3,7362.0,1176,17390,130,0.16,50s,Low
8433,779685558,Existing Customer,53,M,5,Graduate,Single,$120K +,Gold,36,2,4,1,34516.0,2088,15290,123,0.06,50s,Low
8434,713965683,Existing Customer,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,3,1,2,4380.0,0,17258,121,0.0,30s,Low
8435,710667708,Existing Customer,47,M,2,Uneducated,Single,$60K - $80K,Blue,36,3,3,2,12510.0,1871,14018,128,0.15,40s,Low
8436,718979733,Existing Customer,52,M,5,Unknown,Single,$60K - $80K,Blue,36,2,3,2,23712.0,2195,16258,115,0.093,50s,Low
8437,712104333,Existing Customer,57,F,2,Doctorate,Single,Less than $40K,Blue,44,2,2,3,9149.0,1254,14401,100,0.137,50s,Low
8438,793560033,Existing Customer,47,F,3,Uneducated,Single,Unknown,Silver,33,2,2,3,34516.0,1930,16369,125,0.056,40s,Low
8439,779920533,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,41,3,3,2,3784.0,2517,15199,96,0.665,50s,Medium
8440,717480783,Existing Customer,39,M,1,High School,Single,$80K - $120K,Blue,29,3,1,2,9680.0,2101,15152,100,0.217,30s,Low
8441,709066983,Existing Customer,50,M,4,High School,Married,$120K +,Blue,41,2,2,2,34516.0,2353,15214,129,0.068,50s,Low
8442,718528008,Existing Customer,60,F,1,High School,Married,Less than $40K,Blue,47,2,3,1,3845.0,1460,14432,106,0.38,60s,Medium
8443,712390683,Existing Customer,41,M,2,Uneducated,Single,$40K - $60K,Blue,27,2,3,1,13409.0,1255,15573,99,0.094,40s,Low
8444,712966458,Existing Customer,51,M,0,Unknown,Married,$80K - $120K,Blue,36,3,2,3,8065.0,0,14807,115,0.0,50s,Low
8445,709467183,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,40,3,3,2,20501.0,561,15162,99,0.027,50s,Low
8446,710529708,Existing Customer,41,M,3,College,Single,$60K - $80K,Blue,36,3,3,1,23260.0,1476,15140,105,0.063,40s,Low
8448,712363158,Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,24,3,2,1,20101.0,1299,14732,115,0.065,30s,Low
8450,718060983,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,3423.0,2186,14037,120,0.639,40s,Medium
8451,709910733,Existing Customer,49,F,4,High School,Single,Unknown,Silver,30,2,3,2,34516.0,1963,13174,86,0.057,40s,Low
8453,819376683,Existing Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,49,2,3,3,28570.0,2027,15130,102,0.071,50s,Low
8456,715249533,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,36,3,2,2,3375.0,0,13992,103,0.0,40s,Low
8457,708522033,Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,36,2,2,1,12299.0,1664,15060,90,0.135,50s,Low
8458,717464958,Existing Customer,55,F,2,Doctorate,Married,Less than $40K,Silver,36,3,2,1,10858.0,0,14475,111,0.0,50s,Low
8459,751166508,Existing Customer,57,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,3,1,1,34516.0,2293,14287,114,0.066,50s,Low
8460,795218883,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,41,2,3,3,4207.0,1556,15312,122,0.37,40s,Medium
8461,710856558,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,1,3336.0,1889,13989,105,0.566,40s,Medium
8462,721107258,Existing Customer,45,F,5,Unknown,Unknown,Less than $40K,Blue,37,2,2,2,5465.0,1967,14192,115,0.36,40s,Medium
8463,716457783,Existing Customer,55,F,1,College,Single,Less than $40K,Silver,36,3,1,3,12633.0,1661,14378,98,0.131,50s,Low
8464,710810883,Existing Customer,39,M,1,College,Single,$80K - $120K,Blue,36,3,1,3,34516.0,1260,14576,95,0.037,30s,Low
8466,789200208,Existing Customer,40,F,4,Uneducated,Married,Unknown,Blue,29,2,3,3,3326.0,2181,13583,110,0.656,40s,Medium
8467,718578708,Existing Customer,49,M,4,Post-Graduate,Single,$120K +,Silver,38,3,3,1,34516.0,1562,14212,100,0.045,40s,Low
8469,713036208,Existing Customer,46,M,1,Graduate,Married,$40K - $60K,Blue,27,2,2,2,6903.0,2091,15751,107,0.303,40s,Medium
8470,771769383,Existing Customer,42,F,3,Unknown,Married,Less than $40K,Blue,31,2,3,2,2940.0,0,14792,120,0.0,40s,Low
8471,718316058,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,38,3,3,1,13731.0,1375,14826,99,0.1,50s,Low
8474,718042383,Existing Customer,38,M,1,Uneducated,Unknown,$40K - $60K,Blue,18,3,3,3,3523.0,1379,15108,118,0.391,30s,Medium
8475,710244108,Existing Customer,44,M,3,College,Married,$60K - $80K,Gold,34,3,1,3,34516.0,1543,13967,101,0.045,40s,Low
8476,806649333,Existing Customer,47,F,4,High School,Unknown,Unknown,Blue,42,3,3,2,16998.0,1404,13977,127,0.083,40s,Low
8477,789280683,Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,45,2,2,3,11714.0,898,13956,122,0.077,50s,Low
8481,709315383,Existing Customer,31,F,0,Post-Graduate,Single,Unknown,Blue,36,3,3,1,26423.0,0,13575,108,0.0,30s,Low
8482,710141208,Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,37,3,3,1,3196.0,1817,13300,104,0.569,40s,Medium
8484,758331483,Existing Customer,31,M,0,Graduate,Single,$60K - $80K,Silver,24,2,2,2,34516.0,984,15347,109,0.029,30s,Low
8486,708248358,Existing Customer,42,M,4,Graduate,Unknown,$60K - $80K,Silver,30,3,1,3,29937.0,0,14863,109,0.0,40s,Low
8487,779808333,Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,38,2,1,2,8881.0,1901,15530,110,0.214,40s,Low
8488,715989108,Existing Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,42,3,3,3,27514.0,1834,12841,100,0.067,50s,Low
8489,714912408,Existing Customer,45,M,2,Uneducated,Married,$80K - $120K,Blue,37,3,1,1,32275.0,1845,14917,88,0.057,40s,Low
8490,827683383,Existing Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,44,3,2,1,4107.0,2517,16027,112,0.613,40s,Medium
8491,719595708,Existing Customer,53,F,2,High School,Married,Unknown,Blue,47,3,1,1,7469.0,1294,15212,124,0.173,50s,Low
8492,711566208,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,2,5023.0,1857,14111,98,0.37,50s,Medium
8494,715052583,Existing Customer,45,M,3,Doctorate,Single,$60K - $80K,Silver,34,3,3,1,27494.0,879,14375,112,0.032,40s,Low
8495,714586458,Existing Customer,41,F,1,High School,Divorced,Less than $40K,Blue,36,2,3,1,7106.0,2031,16377,124,0.286,40s,Low
8496,711523533,Existing Customer,43,M,5,Post-Graduate,Single,$60K - $80K,Blue,31,3,3,1,17230.0,1805,14781,130,0.105,40s,Low
